ACCESSION_NUMBER	RPTOWNERCIK	RPTOWNERNAME	RPTOWNER_RELATIONSHIP	RPTOWNER_TITLE	RPTOWNER_TXT	RPTOWNER_STREET1	RPTOWNER_STREET2	RPTOWNER_CITY	RPTOWNER_STATE	RPTOWNER_ZIPCODE	RPTOWNER_STATE_DESC	FILE_NUMBER
0001209191-20-039554	0001562250	Sullivan Brian D	Director			211 NORTH BROADWAY	SUITE 2600	ST. LOUIS	MO	63102		001-36503
0001209191-20-039553	0001640045	Moore Robert D.	Director,Officer	President & CEO		211 NORTH BROADWAY	SUITE 2600	ST. LOUIS	MO	63130		001-36503
0001209191-20-039552	0001619690	Hermann Daniel S	Director			211 N. BROADWAY	SUITE 2600	SAINT LOUIS	MO	63102		001-36503
0000899243-20-018072	0001366574	Ledbetter Carl	Director			C/O CLOUDFLARE, INC.	101 TOWNSEND STREET	SAN FRANCISCO	CA	94107		001-39039
0001209191-20-039551	0001652861	Casey G Nicholas Jr.	Director			211 NORTH BROADWAY	SUITE 2600	ST. LOUIS	MO	63102		001-36503
0001567619-20-012731	0001514980	Mueller Brian	Officer	EVP, Chief Financial Officer		105 DIGITAL DRIVE		NOVATO	CA	94949		000-26727
0001474506-20-000200	0001751976	Scherer Joshua S	Director			C/O ARCIMOTO, INC.	2034 WEST 2ND AVENUE	EUGENE	OR	97402		001-38213
0001209191-20-039550	0001627358	Garrett W.H. Baird	Officer	SVP and General Counsel		C/O ELASTIC N.V.	800 WEST EL CAMINO REAL, SUITE 350	MOUNTAIN VIEW	CA	94040		001-38675
0001493152-20-012347	0001276996	FERRIS ROBERT D	Director,Officer	CEO, President & Chairman		C/O VIRTRA, INC.	7970 S KYRENE RD	TEMPE	AZ	85284		001-38420
0001474506-20-000199	0001726982	Frohnmayer Mark	Director,Officer,TenPercentOwner	President and CEO		C/O ARCIMOTO, INC.	2034 WEST 2ND AVENUE	EUGENE	OR	97402		001-38213
0001493152-20-012346	0001804344	Grant Kimberly J	Officer	General Counsel & Secretary		7 CLYDE ROAD		SOMERSET	NJ	08873		001-36529
0001493152-20-012345	0001638023	ROTH NORMAN	Officer	Controller		7 CLYDE ROAD		SOMERSET	NJ	08873		001-36529
0001493152-20-012343	0001740080	Chaudhry A Hadi	Director,Officer	President		7 CLYDE ROAD		SOMERSET	NJ	08873		001-36529
0001493152-20-012344	0001610980	SNYDER STEPHEN ANDREW	Director,Officer	Chief Executive Officer		7 CLYDE ROAD		SOMERSET	NJ	08873		001-36529
0000905718-20-000678	0001386928	Park West Asset Management LLC	TenPercentOwner			900 LARKSPUR LANDING CIRCLE, SUITE 165		LARKSPUR	CA	94939		001-36225
0001474506-20-000198	0001753350	Eisler Jesse Grant	Director			C/O ARCIMOTO, INC.	2034 WEST 2ND AVENUE	EUGENE	OR	97402		001-38213
0000950103-20-012972	0001787626	Baldwin Lowry	Director,Officer,TenPercentOwnerOther	Chairman;	Member of 10% owner group	C/O BRP GROUP, INC	4211 W. BOY SCOUT BLVD., SUITE 800	TAMPA	FL	33607		001-39095
0000950103-20-012971	0001787715	Krystyn Elizabeth	TenPercentOwnerOther		Member of 10% owner group	C/O BRP GROUP, INC.	4211 W. BOY SCOUT BLVD., SUITE 800	TAMPA	FL	33607		001-39095
0000950103-20-012970	0001787578	Sherman Laura	TenPercentOwnerOther		Member of 10% owner group	C/O BRP GROUP, INC.	211 W. BOY SCOUT BLVD., SUITE 800	TAMPA	FL	33607		001-39095
0000950103-20-012969	0001787620	Baldwin Insurance Group Holdings, LLC	TenPercentOwnerOther		Member of 10% owner group	C/O BRP GROUP, INC	4211 W. BOY SCOUT BLVD., SUITE 800	TAMPA	FL	33607		001-39095
0000950103-20-012968	0001787701	Loper Enterprises, LLC	TenPercentOwner			C/O BRP GROUP, INC.	4211 W. BOY SCOUT BLVD., SUITE 800	TAMPA	FL	33607		001-39095
0001104659-20-079258	0000909551	CONRAD BILL M	Director			2886 CARRIAGE MANOR POINT		COLORADO SPRINGS	CO	80906		001-34857
0000893877-20-000028	0001079780	BANY SARAH	TenPercentOwner			9740 SW HILLMAN COURT	SUITE 200	WILSONVILLE	OR	97070		000-23939
0001213900-20-016391	0001815940	James John	Director,Officer,TenPercentOwner	Chief Executive Officer		C/O FUSION ACQUISITION CORP	375 PARK AVENUE, SUITE 2607	NEW YORK	NY	10152		001-39346
0001213900-20-016391	0001815881	Fusion Sponsor LLC	Director,TenPercentOwner			C/O FUSION ACQUISITION CORP.	375 PARK AVENUE, SUITE 2607	NEW YORK	NY	10152		001-39346
0000899243-20-018068	0001393537	West W Corey	Officer	Controller, EVP, CAO		C/O DELPHI ASSET MANAGEMENT CORP	5525 KIETZKE LANE, SUITE 200	RENO	NV	89511		001-35992
0000899243-20-018067	0001414813	Daley Dorian	Officer	EVP and General Counsel		C/O DELPHI ASSET MGMT CORPORATION	5525 KIETZKE LAKE, SUITE 200	RENO	NV	89511		001-35992
0000899243-20-018066	0001206100	HENLEY JEFFREY	Director,Officer	Executive Vice Chairman		C/O DELPHI ASSET MGMT CORPORATION	5525 KIETZKE LANE, SUITE 200	RENO	NV	89511		001-35992
0000899243-20-018063	0001723056	Screven Edward	Officer	Chief Corporate Architect		5525 KIETZKE LANE	SUITE 200	RENO	NV	89511		001-35992
0001506293-20-000132	0001654271	Yang Tseli Lily	Officer	Chief Accounting Officer		C/O PINTEREST, INC.	505 BRANNAN STREET	SAN FRANCISCO	CA	94107		001-38872
0000899243-20-018061	0001777084	Helfrick Susan	Officer	General Counsel		1855 GRIFFIN ROAD, SUITE B-428		DANIA BEACH	FL	33004		001-38936
0001104659-20-079248	0001577539	Wood Gavin	Officer	Chief Financial Officer		C/O ADAPTIMMUNE THERAPEUTICS PLC,	60 JUBILEE AVENUE, MILTON PARK	ABINGDON	X0	OX14 4RX	UNITED KINGDOM	001-37368
0000899243-20-018058	0001294693	Benioff Marc	Director,Officer	Chair of the Board & CEO		415 MISSION STREET	3RD FLOOR	SAN FRANCISCO	CA	94105		001-32224
0000899243-20-018057	0001294774	Harris Parker	Director,Officer	Co-Founder and CTO		415 MISSION STREET	3RD FLOOR	SAN FRANCISCO	CA	94105		001-32224
0000898432-20-000615	0000898243	HAWKINS JAMES B	Director			C/O IRADIMED CORPORATION	1025 WILLA SPRINGS DR.	WINTER SPRINGS	FL	32708		001-36534
0001104659-20-079246	0001097235	FELDMANN BRADLEY H	Director,Officer	Chairman/President/CEO		9333 BALBOA AVENUE		SAN DIEGO	CA	92123		001-08931
0001104659-20-079244	0001690955	Koch John Robert	Officer	EVP - Stores & Development		8000 BENT BRANCH DR		IRVING	TX	75063		001-36501
0001209191-20-039548	0001577816	Brown Tudor	Director			5488 MARVELL LANE		SANTA CLARA	CA	95054		000-30877
0000726958-20-000087	0001392667	Bridgewater Diane C	Director			7600 NW 104TH COURT		JOHNSTON	IA	50131		001-34700
0000893877-20-000027	0001793758	Gertrude Boyle Trust	TenPercentOwner			9740 SW HILLMAN COURT	SUITE 200	WILSONVILLE	OR	97070		000-23939
0001391127-20-000148	0001638473	DiSanto Michael	Officer	Chief Admin. & Legal Officer		1465 NORTH SCOTTSDALE ROAD	SUITE 400	SCOTTSDALE	AZ	85257		001-33508
0001493152-20-012333	0001200675	BRONFMAN EDGAR JR	Director			C/O FACEBANK GROUP, INC. (D/B/A FUBOTV)	1330 AVENUE OF THE AMERICAS	NEW YORK	NY	10019		000-55353
0001140361-20-015223	0001065266	FISHER RONALD D	DirectorOther		Resigned on 6/22/20	C/O T-MOBILE US, INC.	12920 SE 38TH STREET	BELLEVUE	WA	98006		001-33409
0001140361-20-015222	0001388687	CLAURE RAUL MARCELO	Director			C/O T-MOBILE US, INC.	12920 SE 38TH STREET	BELLEVUE	WA	98006		001-33409
0000899243-20-018048	0001744547	LINK VENTURES INVESTMENT VEHICLE II, LLC	TenPercentOwner			C/O LINK VENTURES, LLLP,	ONE KENDALL SQUARE, SUITE B2106	CAMBRIDGE	MA	02139		001-38549
0001209191-20-039544	0001344475	Lofgren Christopher B	Director			9480 S DIXIE HIGHWAY		MIAMI	FL	33156		001-37986
0000899243-20-018047	0001203475	BLUNDIN DAVID B	Director,TenPercentOwner			C/O LINK VENTURES, LLLP,	ONE KENDALL SQUARE, SUITE B2106	CAMBRIDGE	MA	02139		001-38549
0001209191-20-039543	0001780854	BENZENO SHARON	Officer	Chief Business Development Off		C/O ADAPTIVE BIOTECHNOLOGIES CORP.	SUITE 200	SEATTLE	WA	98102		001-38957
0001395064-20-000122	0001395064	TAKEDA PHARMACEUTICAL CO LTD	TenPercentOwner			1-1, NIHONBASHI-HONCHO 2-CHOME		CHUO-KU, TOKYO	M0	103-8668	JAPAN	001-38550
0001395064-20-000122	0001745009	Shire Human Genetic Therapies, Inc.	TenPercentOwner			300 SHIRE WAY		LEXINGTON	MA	02421		001-38550
0000899243-20-018044	0001744546	LINK MANAGEMENT, LLC	TenPercentOwner			C/O LINK VENTURES, LLLP	ONE KENDALL SQUARE, SUITE B2106	CAMBRIDGE	MA	02139		001-38549
0000899243-20-018044	0001744548	LINK VENTURES, LLLP	TenPercentOwner			C/O LINK VENTURES, LLLP, ONE	KENDALL SQUARE, SUITE B2106	CAMBRIDGE	MA	02139		001-38549
0001213900-20-016389	0001777324	Donahoe Patrick R	Director			C/O POSTAL REALTY TRUST, INC.	75 COLUMBIA AVENUE	CEDARHURST	NY	11516		001-38903
0001213900-20-016387	0001777099	Gural-Senders Jane	Director			C/O POSTAL REALTY TRUST, INC.	75 COLUMBIA AVENUE	CEDARHURST	NY	11516		001-38903
0001213900-20-016385	0001032809	LEFKOWITZ BARRY	Director			C/O POSTAL REALTY TRUST, INC.	75 COLUMBIA AVENUE	CEDARHURST	NY	11516		001-38903
0001213900-20-016383	0001689690	FEINGOLD ANTON	Director			C/O POSTAL REALTY TRUST, INC.	75 COLUMBIA AVENUE	CEDARHURST	NY	11516		001-38903
0001104659-20-079233	0001477553	Frist William H.	Director			C/O TELADOC HEALTH, INC.,	2 MANHATTANVILLE ROAD, SUITE 203	PURCHASE	NY	10577		001-37477
0001495231-20-000110	0001573505	Murphy Edward H	Director,Officer	President and CEO		501 NORTH ORLANDO AVENUE	SUITE 313	WINTER PARK	FL	32789		001-37703
0001495231-20-000109	0001667631	Schram Ryan S	Director,Officer	Chief Operating Officer		480 NORTH ORLANDO AVENUE	SUITE 200	WINTER PARK	FL	32789		001-37703
0001104659-20-079230	0001409360	Robertson Stephen	Director,TenPercentOwner			901 S. BOND ST., SUITE 600		BALTIMORE	MD	21231		001-37552
0001104659-20-079229	0001113203	DALE MANJIT	TenPercentOwner			C/O TDR CAPITAL LLP	20 BENTINCK STREET	LONDON	X0	W1U 2EU	UNITED KINGDOM	001-37552
0001104659-20-079229	0001723829	Sapphire Holding S.a r.l.	TenPercentOwner			C/O TDR CAPITAL LLP	20 BENTINCK STREET	LONDON	X0	W1U 2EU	UNITED KINGDOM	001-37552
0001104659-20-079229	0001408159	TDR Capital LLP	TenPercentOwner			C/O TDR CAPITAL LLP	20 BENTINCK STREET	LONDON	X0	W1U 2EU	UNITED KINGDOM	001-37552
0001104659-20-079229	0001668140	TDR Capital II Holdings L.P.	TenPercentOwner			C/O TDR CAPITAL LLP	20 BENTINCK STREET	LONDON	X0	W1U 2EU	UNITED KINGDOM	001-37552
0001474506-20-000197	0001726211	Campoli Douglas M	Officer	Chief Financial Officer		C/O ARCIMOTO, INC.	2034 W. 2ND AVENUE	EUGENE	OR	97402		001-38213
0001209191-20-039541	0001598108	Morris Donna	Director			5488 MARVELL LANE		SANTA CLARA	CA	95054		000-30877
0000899243-20-018041	0001339375	Riley Antony A	Officer	Chief Financial Officer		C/O FORTE BIOSCIENCES, INC.	1124 W. CARSON STREET, MRL BLDG. 3-320	TORRANCE	CA	90502		001-38052
0001638599-20-000641	0000069422	INTERGROUP CORP	TenPercentOwner			12121 WILSHIRE BOULEVARD	SUITE 610	LOS ANGELES	CA	90025		000-04057
0001275158-20-000095	0001579599	Lockhart Kathryn Rae	Officer	Vice President & Controller		520 ZANG STREET, SUITE D		BROOMFIELD	CO	80021		001-35987
0001275158-20-000094	0001716280	WEST THOMAS B	Officer	EVP - Operations		520 ZANG ST., UNIT D		BROOMFIELD	CO	80021		001-35987
0001275158-20-000093	0001743074	Heidman Melissa	Officer	EVP & General Counsel		520 ZANG STREET, SUITE D		BROOMFIELD	CO	80021		001-35987
0001275158-20-000092	0001714887	Kuick Kenneth	Officer	Chief Financial Officer		520 ZANG STREET, SUITE D		BROOMFIELD	CO	80021		001-35987
0000899243-20-018039	0001335019	Hewatt Michael W	Director			1341 HORTON CIRCLE		ARLINGTON	TX	76011		001-14122
0001275158-20-000091	0001579519	Boennighausen David James	Director,Officer	Chief Executive Officer		520 ZANG STREET, SUITE D		BROOMFIELD	CO	80021		001-35987
0001117297-20-000040	0001563458	Wong Gregory	Officer	CFO		950 TOWER LANE, 6TH FLOOR		FOSTER CITY	CA	94404		001-34628
0001209191-20-039539	0001806483	Hagan Mark Christopher	Officer	Chief Information and Digital		12400 HIGH BLUFF DRIVE		SAN DIEGO	CA	92130		001-16753
0001562180-20-004728	0001734428	Vashee Ajay	Officer	Chief Financial Officer		1800 OWENS STREET	SUITE 200	SAN FRANCISCO	CA	94158		001-38434
0001562180-20-004727	0001577379	Downing Steven R	Officer	President and CEO		600 NORTH CENTENNIAL STREET		ZEELAND	MI	49464		000-10235
0001562180-20-004726	0001651517	Ryan Scott P	Officer	General Counsel		600 NORTH CENTENNIAL STREET		ZEELAND	MI	49464		000-10235
0001562180-20-004725	0001731934	Boehm Neil	Officer	Chief Technology Officer		600 NORTH CENTENNIAL STREET		ZEELAND	MI	49464		000-10235
0001562180-20-004724	0001731933	Chiodo Matthew	Officer	Vice President of Sales		600 N CENTENNIAL		ZEELAND	MI	49464		000-10235
0001562180-20-004723	0001574261	Paggiarino Dario A.	Officer	Chief Medical Officer		C/O EYEPOINT PHARMACEUTICALS, INC.	480 PLEASANT STREET	WATERTOWN	MA	02472		000-51122
0001104659-20-079224	0001796793	Brown Steve Louis	Director,Officer	Chairman and CEO		C/O TRINITY CAPITAL INC.	3075 WEST RAY ROAD, SUITE 525	CHANDLER	AZ	85526		000-56139
0000950103-20-012950	0001778472	Sexton Joseph E.	Director			C/O CROWDSTRIKE HOLDINGS, INC.	150 MATHILDA PLACE, SUITE 300	SUNNYVALE	CA	94086		001-38933
0001562180-20-004716	0001450485	Lurker Nancy	Director,Officer	President & CEO		C/O EYEPOINT PHARMACEUTICALS, INC.	480 PLEASANT STREET	WATERTOWN	MA	02472		000-51122
0001213900-20-016381	0001275922	SOLOMON JEFFREY M	TenPercentOwner			599 LEXINGTON AVENUE 20TH FLOOR		NEW YORK	NY	10022		001-39351
0001213900-20-016381	0001466538	COWEN INC.	TenPercentOwner			599 LEXINGTON AVENUE, 20TH FLOOR		NEW YORK	NY	10022		001-39351
0001213900-20-016381	0001816530	PA Co-Investment LLC	TenPercentOwner			599 LEXINGTON AVENUE		NEW YORK	NY	10022		001-39351
0001213900-20-016381	0001771946	Cowen Investments II LLC	TenPercentOwner			599 LEXINGTON AVENUE		NEW YORK	NY	10022		001-39351
0001213900-20-016381	0001613404	RCG LV Pearl LLC	TenPercentOwner			599 LEXINGTON AVENUE		NEW YORK	NY	10022		001-39351
0001562180-20-004714	0001193293	TOCIO MARY ANN	Director			C/O BRIGHT HORIZONS FAMILY SOLUTIONS INC	200 TALCOTT AVENUE	WATERTOWN	MA	02472		001-35780
0001209191-20-039537	0001455727	STRACHAN MICHAEL G	Director			5488 MARVELL LANE		SANTA CLARA	CA	95054		000-30877
0001209191-20-039535	0001219078	RAUN DAVID	Director,Officer	President and CEO		2235 ENTERPRISE STREET #110		ESCONDIDO	CA	92029		001-38371
0001567619-20-012729	0001800899	McDonnell Kevin Patrick	Officer	Chief Financial Officer		900 INNOVATORS WAY		SIMI VALLEY	CA	93065		001-33261
0001654954-20-007183	0001815469	Kezios Peter	Director			480 FERNAND POITRAS		TERREBONNE	A8	J6Y 1Y4	QUEBEC, CANADA	001-38301
0001567619-20-012728	0001790262	Roelke Alison Marie	Officer	VP People & Culture		900 INNOVATORS WAY		SIMI VALLEY	CA	93065		001-33261
0000899243-20-018032	0001458902	Yeary Frank D	Director			C/O INTEL CORPORATION	2200 MISSION COLLEGE BLVD	SANTA CLARA	CA	95054		000-06217
0000899243-20-018031	0001643860	Deason Sean	Officer	SVP & Chief Financial Officer		LA PIECE 16		ROLLE	V8	1180	SWITZERLAND	001-38636
0000899243-20-018030	0001484277	Smith Gregory D	Director			C/O INTEL CORPORATION	2200 MISSION COLLEGE BLVD	SANTA CLARA	CA	95054		000-06217
0001655020-20-000131	0001685843	Owens Matthew R	Director,Officer	President & CEO		370 17TH STREET	SUITE 5300	DENVER	CO	80202		001-37907
0001104659-20-079211	0001530920	Clinton Chelsea	Director			C/O IAC/INTERACTIVECORP	555 WEST 18TH STREET	NEW YORK	NY	10011		001-34148
0001493152-20-012330	0001550109	Johnson Michael	Director,TenPercentOwner			C/O FLUX POWER HOLDINGS, INC.	2685 S. MELROSE DRIVE	VISTA,	CA	92081		000-25909
0001104659-20-079210	0001325206	Lourd Bryan	Director			C/O CAA 9830 WILSHIRE BLVD		BEVERLY HILLS	CA	90212-1825		001-34148
0000899243-20-018029	0001600778	KREMEN GARY	Director			2201 WALNUT AVENUE, SUITE #100		FREMONT	CA	94538		000-29440
0001209191-20-039532	0001589827	Frank Edward H.	Director			C/O 5488 MARVELL LANE		SANTA CLARA	CA	95054		000-30877
0001567619-20-012727	0001686888	Karklin Kenneth D.	Officer	Sr. Vice President & COO		900 INNOVATORS WAY		SIMI VALLEY	CA	93065		001-33261
0001567619-20-012726	0001718505	Brown Melissa Ann	Officer	VP, Gen. Counsel, Corp. Sec.		C/O AEROVIRONMENT, INC.	900 INNOVATORS WAY	SIMI VALLEY	CA	93065		001-33261
0000899243-20-018024	0001723787	Bratton Capital Management, L.P.	TenPercentOwner			201 MAIN STREET, SUITE 1900		FORT WORTH	TX	76102		001-38311
0000899243-20-018024	0001281933	BRATTON DOUGLAS K	TenPercentOwner			201 MAIN STREET, SUITE 1900		FORT WORTH	TX	76102		001-38311
0000899243-20-018024	0001723783	Bratton Capital Inc.	TenPercentOwner			201 MAIN STREET, SUITE 1900		FORT WORTH	TX	76102		001-38311
0000899243-20-018024	0001723842	Neuro Line Partners LP	TenPercentOwner			201 MAIN STREET, SUITE 1900		FORT WORTH	TX	76102		001-38311
0001567619-20-012724	0001538012	Nawabi Wahid	Director,Officer	President and CEO		C/O AEROVIRONMENT, INC.	900 INNOVATORS WAY	SIMI VALLEY	CA	93065		001-33261
0001126328-20-000167	0001278726	STRABLE-SOETHOUT DEANNA D	Officer	EVP & Chief Financial Officer		711 HIGH STREET		DES MOINES	IA	50392		001-16725
0001126328-20-000166	0001451084	Richer Clare Stack	Director			711 HIGH STREET		DES MOINES	IA	50392		001-16725
0001126328-20-000165	0001166872	SHAFF KAREN E	Officer,TenPercentOwner	EVP, Gen'l Counsel, Secretary		711 HIGH STREET		DES MOINES	IA	50392		001-16725
0001126328-20-000164	0001770198	Schaaf Renee V.	Officer	President - RIS		711 HIGH STREET		DES MOINES	IA	50392		001-16725
0001126328-20-000163	0001315141	Pickerell Blair	Director			711 HIGH STREET		DES MOINES	IA	50392		001-16725
0001126328-20-000162	0001369224	Nordin Diane C	Director			711 HIGH STREET		DES MOINES	IA	50392		001-16725
0001126328-20-000161	0001315141	Pickerell Blair	Director			711 HIGH STREET		DES MOINES	IA	50392		001-16725
0001104659-20-079198	0001533211	Tighe Mary Ann	Director			ONE GALLERIA TOWER,	13355 NOEL ROAD, 22ND FLOOR	DALLAS	TX	75240		001-34856
0001104659-20-079197	0001188247	SHEPSMAN STEVEN H	Director			ONE GALLERIA TOWER,	13355 NOEL ROAD, 22ND FLOOR	DALLAS	TX	75240		001-34856
0001126328-20-000160	0001559855	Mills Scott	Director			711 HIGH STREET		DES MOINES	IA	50392		001-16725
0001104659-20-079196	0001195979	SELLERS R SCOT	Director			ONE GALLERIA TOWER,	13355 NOEL ROAD, 22ND FLOOR	DALLAS	TX	75240		001-34856
0001104659-20-079195	0001123672	MODEL ALLEN J	Director			ONE GALLERIA TOWER,	13355 NOEL ROAD, 22ND FLOOR	DALLAS	TX	75240		001-34856
0001126328-20-000159	0001183833	HOCHSCHILD ROGER C	Director			711 HIGH STREET		DES MOINES	IA	50392		001-16725
0001104659-20-079194	0001247154	KAPLAN BETH J	Director			ONE GALLERIA TOWER	13355 NOEL ROAD, 22ND FLOOR	DALLAS	TX	75240		001-34856
0001104659-20-079193	0001504780	Furber Jeffrey D.	Director			ONE GALLERIA TOWER,	13355 NOEL ROAD, 22ND FLOOR	DALLAS	TX	75240		001-34856
0001104659-20-079192	0001504782	Flatto Adam R.	Director			ONE GALLERIA TOWER,	13355 NOEL ROAD, 22ND FLOOR	DALLAS	TX	75240		001-34856
0001126328-20-000158	0001213419	LAWLER JULIA M	Officer	EVP & Chief Risk Officer		711 HIGH STREET		DES MOINES	IA	50392		001-16725
0001126328-20-000157	0001751660	Kay Kathleen B	Officer	Chief Information Officer		711 HIGH STREET		DES MOINES	IA	50392		001-16725
0001126328-20-000156	0001326278	Houston Daniel Joseph	Director,Officer	Chairman, President & CEO		711 HIGH STREET		DES MOINES	IA	50392		001-16725
0001771474-20-000069	0001815360	Sagara Kevin C.	Officer	EVP and Group President		488 8TH AVENUE		SAN DIEGO	CA	92101		001-14201
0001126328-20-000155	0001166857	HELTON SANDRA L	Director			711 HIGH STREET		DES MOINES	IA	50392		001-16725
0001104659-20-079188	0001623654	Emerson Daniel P	Officer	Chief Legal Officer		C/O TAKE-TWO INTERACTIVE SOFTWARE, INC.	110 WEST 44TH STREET	NEW YORK	NY	10036		001-34003
0001126328-20-000154	0001707433	Friedrich Amy Christine	Officer	President - USIS		711 HIGH STREET		DES MOINES	IA	50392		001-16725
0001126328-20-000153	0001579709	Halter Patrick Gregory	Officer	Chief Executive Officer, PGI		711 HIGH STREET		DES MOINES	IA	50392		001-16725
0001126328-20-000152	0001166856	GELATT DANIEL	Director			711 HIGH STREET		DES MOINES	IA	50392		001-16725
0001140361-20-015215	0001023009	Isaac Paul J	TenPercentOwner			C/O ARBITER PARTNERS CAPITAL MANAGEMENT	LLC, 530 FIFTH AVENUE, 20TH FLOOR	NEW YORK	NY	10036		001-36159
0001126328-20-000151	0001246392	DAN MICHAEL T	Director			711 HIGH STREET		DES MOINES	IA	50392		001-16725
0001771474-20-000068	0001815360	Sagara Kevin C.	Director			488 8TH AVENUE		SAN DIEGO	CA	92101		001-01402
0001126328-20-000150	0001565742	Dunbar Timothy Mark	Officer	President - Global Asset Mgmt		711 HIGH STREET		DES MOINES	IA	50392		001-16725
0001654954-20-007181	0001815469	Kezios Peter	Director			480 FERNAND POITRAS		TERREBONNE	A8	J6Y 1Y4	QUEBEC, CANADA	001-38301
0001567619-20-012722	0001184178	PAGE STEPHEN F	Director			C/O AEROVIRONMENT, INC.	900 INNOVATORS WAY	SIMI VALLEY	CA	93065		001-33261
0001012975-20-000599	0000945527	Hagedorn Partnership, L.P.	TenPercentOwner			800 PORT WASHINGTON BOULEVARD		PORT WASHINGTON	NY	11050		001-11593
0001654954-20-007179	0001706802	Stubina Jay Howard	Director			480 FERNAND POITRAS		TERREBONE	A8	J6Y 1Y4	QUEBEC, CANADA	001-38301
0001012975-20-000598	0001180173	HAGEDORN KATHERINE LITTLEFIELD	Director,TenPercentOwner			C/O HAGEDORN PARTNERSHIP, L.P.	800 PORT WASHINGTON BOULEVARD	PORT WASHINGTON	NY	11050		001-11593
0001012975-20-000597	0001247301	HAGEDORN SUSAN	TenPercentOwner			C/O HAGEDORN PARTNERSHIP, L.P.	800 PORT WASHINGTON BOULEVARD	PORT WASHINGTON	NY	11050		001-11593
0001104659-20-079182	0001443340	Bancel Stephane	Director,Officer	Chief Executive Officer		C/O MODERNA, INC.	200 TECHNOLOGY SQUARE	CAMBRIDGE	MA	02139		001-38753
0001012975-20-000596	0001247299	HAGEDORN ROBERT	TenPercentOwner			C/O HAGEDORN PARTNERSHIP, L.P.	800 PORT WASHINGTON BOULEVARD	PORT WASHINGTON	NY	11050		001-11593
0001104659-20-079180	0001816394	McGuirt Milford W	Director			3400 CUMBERLAND BLVD		ATLANTA	GA	30339		001-35979
0001209191-20-039531	0001694934	Purcell Michael J.	Director			9480 S DIXIE HIGHWAY		MIAMI	FL	33156		001-37986
0001126328-20-000145	0001192460	Tallett Elizabeth E	Director			711 HIGH STREET		DES MOINES	IA	50392		001-16725
0001209191-20-039530	0001742180	Rincon John	Director			9480 S DIXIE HIGHWAY		MIAMI	FL	33156		001-37986
0001104659-20-079177	0001816394	McGuirt Milford W	Director			3400 CUMBERLAND BLVD		ATLANTA	GA	30339		001-35979
0001567619-20-012721	0001180211	MULLER EDWARD R	Director			C/O AEROVIRONMENT, INC.	900 INNOVATORS WAY	SIMI VALLEY	CA	93065		001-33261
0001209191-20-039529	0001742173	Holstein Kurt	Director			1607 E LAKE DRIVE		FT LAUDERDALE	FL	33316		001-37986
0001209191-20-039528	0001789993	Aguilar Joseph	Officer	Chief Operating Officer		9480 S. DIXIE HIGHWAY		MIAMI	FL	33156		001-37986
0001567619-20-012719	0001650124	MERIGOLD CATHARINE	Director			C/O AEROVIRONMENT, INC.	900 INNOVATORS WAY	SIMI VALLEY	CA	93065		001-33261
0000899243-20-018019	0001501098	Daw Tracy D	Officer	SEE REMARKS		C/O FUNKO, INC.	2802 WETMORE AVENUE	EVERETT	WA	98201		001-38274
0001567619-20-012717	0001383965	Holland Charles R	Director			C/O AEROVIRONMENT, INC.	900 INNOVATORS WAY	SIMI VALLEY	CA	93065		001-33261
0001126328-20-000144	0001166855	CARTER MILLER JOYCELYN	Director			711 HIGH STREET		DES MOINES	IA	50392-0300		001-16725
0000899243-20-018017	0001719494	Mariotti Brian Richard	Director,Officer	CHIEF EXECUTIVE OFFICER		C/O FUNKO, INC.	2802 WETMORE AVENUE	EVERETT	WA	98201		001-38274
0000899243-20-018015	0001719492	Perlmutter Andrew Mark	Officer	PRESIDENT		C/O FUNKO, INC.	2802 WETMORE AVENUE	EVERETT	WA	98201		001-38274
0001567619-20-012715	0001383914	Fishman Arnold L	Director			C/O AEROVIRONMENT, INC.	900 INNOVATORS WAY	SIMI VALLEY	CA	93065		001-33261
0001567619-20-012713	0001592670	Burbage Charles Thomas	Director			C/O AEROVIRONMENT, INC.	900 INNOVATORS WAY	SIMI VALLEY	CA	93065		001-33261
0001567619-20-012711	0001383773	Conver Timothy E	DirectorOther		Chairman of the Board	C/O AEROVIRONMENT, INC.	900 INNOVATORS WAY	SIMI VALLEY	CA	93065		001-33261
0001333493-20-000123	0001710403	Hannan Timothy C.	Officer	Chief Revenue Officer		C/O EHEALTH, INC.	2625 AUGUSTINE DRIVE, SECOND FLOOR	SANTA CLARA	CA	95054		001-33071
0001333493-20-000122	0001742795	Yung Derek N.	Officer	SVP, Chief Financial Officer		C/O EHEALTH, INC.	2625 AUGUSTINE DRIVE, SECOND FLOOR	SANTA CLARA	CA	95054		001-33071
0001333493-20-000121	0001679661	Francis David K.	Officer	Chief Operating Officer		C/O EHEALTH, INC.	2625 AUGUSTINE DRIVE, SECOND FLOOR	SANTA CLARA	CA	95054		001-33071
0001333493-20-000120	0001327337	Flanders Scott N	Director,Officer	Chief Executive Officer		C/O EHEALTH, INC.	2625 AUGUSTINE DRIVE, SECOND FLOOR	SANTA CLARA	CA	95054		001-33071
0001654954-20-007177	0001780139	Lapham Andrew	Director			480 FERNAND POITRAS		TERREBONNE	A8	J6Y 1Y4	QUEBEC, CANADA	001-38301
